epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
132,4198.47,1.33081,0.92911,0.00706,0.57865,0.20854,0.24581,0.1327,1.92998,2.05778,0.0192,0.0002031,6.77e-05,0.0002031,6.77e-05,0.0002031,6.77e-05,0.0002031,6.77e-05
133,4230.23,1.33133,0.88576,0.00717,0.43706,0.219,0.24672,0.13423,1.9,2.07846,0.01906,0.0001932,6.44e-05,0.0001932,6.44e-05,0.0001932,6.44e-05,0.0001932,6.44e-05
134,4261.88,1.34166,0.88366,0.00677,0.48406,0.23657,0.25341,0.13879,1.91991,2.0993,0.01904,0.0001833,6.11e-05,0.0001833,6.11e-05,0.0001833,6.11e-05,0.0001833,6.11e-05
135,4293.86,1.33153,0.87881,0.00686,0.42417,0.22914,0.25616,0.14069,1.93232,2.11482,0.01926,0.0001734,5.78e-05,0.0001734,5.78e-05,0.0001734,5.78e-05,0.0001734,5.78e-05
136,4326.92,1.32218,0.89066,0.00698,0.4204,0.22591,0.25587,0.14311,1.9296,2.09901,0.01956,0.0001635,5.45e-05,0.0001635,5.45e-05,0.0001635,5.45e-05,0.0001635,5.45e-05
137,4357.78,1.3079,0.85163,0.00667,0.41795,0.23031,0.26789,0.1486,1.95823,2.09698,0.01946,0.0001536,5.12e-05,0.0001536,5.12e-05,0.0001536,5.12e-05,0.0001536,5.12e-05
138,4389.78,1.31856,0.88293,0.00698,0.43235,0.22428,0.24665,0.13602,1.96277,2.0887,0.01934,0.0001437,4.79e-05,0.0001437,4.79e-05,0.0001437,4.79e-05,0.0001437,4.79e-05
139,4421.92,1.32582,0.88481,0.00694,0.43883,0.21953,0.24801,0.13638,1.94164,2.0844,0.01933,0.0001338,4.46e-05,0.0001338,4.46e-05,0.0001338,4.46e-05,0.0001338,4.46e-05
140,4453.64,1.31,0.89514,0.00687,0.41704,0.26651,0.24897,0.13751,1.93526,2.1048,0.01927,0.0001239,4.13e-05,0.0001239,4.13e-05,0.0001239,4.13e-05,0.0001239,4.13e-05
141,4487.07,1.33922,0.7792,0.00818,0.3172,0.2646,0.26259,0.14192,1.9432,2.13369,0.02005,0.000114,3.8e-05,0.000114,3.8e-05,0.000114,3.8e-05,0.000114,3.8e-05
142,4518.93,1.33926,0.78121,0.00865,0.30326,0.25826,0.30045,0.16106,1.95807,2.13568,0.02009,0.0001041,3.47e-05,0.0001041,3.47e-05,0.0001041,3.47e-05,0.0001041,3.47e-05
143,4550.84,1.32156,0.75465,0.00827,0.31552,0.28244,0.25846,0.14197,1.90678,2.15994,0.01933,9.42e-05,3.14e-05,9.42e-05,3.14e-05,9.42e-05,3.14e-05,9.42e-05,3.14e-05
144,4582.38,1.31565,0.75902,0.00836,0.31494,0.2816,0.25963,0.14193,1.92574,2.14827,0.01938,8.43e-05,2.81e-05,8.43e-05,2.81e-05,8.43e-05,2.81e-05,8.43e-05,2.81e-05
145,4614.27,1.2941,0.76484,0.00827,0.31522,0.28735,0.2566,0.14038,1.93964,2.14116,0.01963,7.44e-05,2.48e-05,7.44e-05,2.48e-05,7.44e-05,2.48e-05,7.44e-05,2.48e-05
146,4645.13,1.29576,0.74906,0.00816,0.31832,0.29084,0.25696,0.13913,1.91614,2.1358,0.01956,6.45e-05,2.15e-05,6.45e-05,2.15e-05,6.45e-05,2.15e-05,6.45e-05,2.15e-05
147,4677.47,1.2899,0.74966,0.00811,0.31821,0.28595,0.25485,0.13719,1.92419,2.13955,0.01963,5.46e-05,1.82e-05,5.46e-05,1.82e-05,5.46e-05,1.82e-05,5.46e-05,1.82e-05
148,4709.71,1.31568,0.75994,0.00857,0.31892,0.28795,0.25698,0.13885,1.9186,2.14228,0.01939,4.47e-05,1.49e-05,4.47e-05,1.49e-05,4.47e-05,1.49e-05,4.47e-05,1.49e-05
149,4741.3,1.2868,0.7458,0.0081,0.32158,0.28897,0.25919,0.14002,1.93172,2.12136,0.01962,3.48e-05,1.16e-05,3.48e-05,1.16e-05,3.48e-05,1.16e-05,3.48e-05,1.16e-05
150,4772.26,1.31974,0.76561,0.00846,0.31951,0.28503,0.2563,0.13846,1.91934,2.10803,0.01954,2.49e-05,8.3e-06,2.49e-05,8.3e-06,2.49e-05,8.3e-06,2.49e-05,8.3e-06
