epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
133,1124.41,1.48722,1.77919,0.00814,0.46075,0.17835,0.1906,0.09806,1.78771,2.03295,0.01995,0.0001932,6.44e-05,0.0001932,6.44e-05,0.0001932,6.44e-05,0.0001932,6.44e-05
134,1132.55,1.48665,1.77579,0.00834,0.46121,0.18011,0.18923,0.09665,1.80045,2.03367,0.02023,0.0001833,6.11e-05,0.0001833,6.11e-05,0.0001833,6.11e-05,0.0001833,6.11e-05
135,1141.07,1.4835,1.77785,0.00822,0.45702,0.17932,0.18903,0.0957,1.8567,2.04718,0.02022,0.0001734,5.78e-05,0.0001734,5.78e-05,0.0001734,5.78e-05,0.0001734,5.78e-05
136,1150.01,1.47663,1.73365,0.00806,0.37727,0.1837,0.19098,0.0988,1.78086,1.99846,0.02008,0.0001635,5.45e-05,0.0001635,5.45e-05,0.0001635,5.45e-05,0.0001635,5.45e-05
137,1158.45,1.47757,1.76985,0.00801,0.45504,0.16019,0.18923,0.09476,1.8602,2.04646,0.01997,0.0001536,5.12e-05,0.0001536,5.12e-05,0.0001536,5.12e-05,0.0001536,5.12e-05
138,1166.61,1.4803,1.75307,0.00786,0.45982,0.15841,0.18914,0.09706,1.78346,2.00217,0.02003,0.0001437,4.79e-05,0.0001437,4.79e-05,0.0001437,4.79e-05,0.0001437,4.79e-05
139,1175.08,1.4893,1.74227,0.00815,0.45374,0.17524,0.18652,0.09347,1.84299,2.04095,0.02001,0.0001338,4.46e-05,0.0001338,4.46e-05,0.0001338,4.46e-05,0.0001338,4.46e-05
140,1183.39,1.45895,1.76591,0.00817,0.37515,0.18327,0.1855,0.09468,1.79955,2.01679,0.01995,0.0001239,4.13e-05,0.0001239,4.13e-05,0.0001239,4.13e-05,0.0001239,4.13e-05
141,1195.09,1.55263,2.29148,0.01103,0.21465,0.21571,0.18731,0.10174,1.76426,1.99716,0.01989,0.000114,3.8e-05,0.000114,3.8e-05,0.000114,3.8e-05,0.000114,3.8e-05
142,1203.7,1.53619,2.25887,0.01079,0.22619,0.26021,0.18884,0.10433,1.82917,2.05859,0.02002,0.0001041,3.47e-05,0.0001041,3.47e-05,0.0001041,3.47e-05,0.0001041,3.47e-05
143,1211.85,1.5239,2.22337,0.01072,0.21671,0.25628,0.18624,0.10129,1.84623,2.07938,0.0202,9.42e-05,3.14e-05,9.42e-05,3.14e-05,9.42e-05,3.14e-05,9.42e-05,3.14e-05
144,1220.04,1.53496,2.20127,0.01033,0.16203,0.25976,0.1851,0.10124,1.83613,2.07111,0.02023,8.43e-05,2.81e-05,8.43e-05,2.81e-05,8.43e-05,2.81e-05,8.43e-05,2.81e-05
145,1228.61,1.50067,2.19794,0.01043,0.22657,0.25832,0.18166,0.0978,1.82694,2.08621,0.01988,7.44e-05,2.48e-05,7.44e-05,2.48e-05,7.44e-05,2.48e-05,7.44e-05,2.48e-05
146,1236.84,1.51719,2.20128,0.01028,0.29323,0.22976,0.18325,0.09998,1.8261,2.08681,0.01972,6.45e-05,2.15e-05,6.45e-05,2.15e-05,6.45e-05,2.15e-05,6.45e-05,2.15e-05
147,1245.37,1.51506,2.2218,0.01051,0.28962,0.18365,0.18486,0.1006,1.82806,2.08567,0.01976,5.46e-05,1.82e-05,5.46e-05,1.82e-05,5.46e-05,1.82e-05,5.46e-05,1.82e-05
148,1254.28,1.50934,2.16964,0.01029,0.33965,0.21581,0.19566,0.1064,1.83622,2.08326,0.01978,4.47e-05,1.49e-05,4.47e-05,1.49e-05,4.47e-05,1.49e-05,4.47e-05,1.49e-05
149,1263.1,1.49136,2.18142,0.01019,0.32115,0.22145,0.1956,0.10698,1.83064,2.08354,0.01968,3.48e-05,1.16e-05,3.48e-05,1.16e-05,3.48e-05,1.16e-05,3.48e-05,1.16e-05
150,1271.78,1.50183,2.14666,0.01037,0.32104,0.21615,0.19573,0.10761,1.83354,2.07049,0.01986,2.49e-05,8.3e-06,2.49e-05,8.3e-06,2.49e-05,8.3e-06,2.49e-05,8.3e-06
